832.0 860.0 0.0001 0.0 0.0 0.0 0.0   800.0 860.0 0.0001 0.0 0.0 0.0 0.0   832.0 912.0 0.0001 0.0 0.0 0.0 0.0   800.0 912.0 0.0001 0.0 0.0 0.0 0.0 9 0.0
832.0 912.0 0.0001 0.0 0.0 0.0 0.0   800.0 912.0 0.0001 0.0 0.0 0.0 0.0   832.0 964.0 0.0001 0.0 0.0 0.0 0.0   800.0 964.0 0.0001 0.0 0.0 0.0 0.0 9 0.0
1060.0 964.0 0.0002 0.0 0.0 0.0 0.0   800.0 964.0 0.0002 0.0 0.0 0.0 0.0   1060.0 1064.0 0.0002 0.0 0.0 0.0 0.0   800.0 1064.0 0.0002 0.0 0.0 0.0 0.0 9 0.0
952.0 864.0 0.0 0.0 0.0 0.0 0.0   832.0 864.0 0.0 0.0 0.0 0.0 0.0   952.0 1000.0 0.0 0.0 0.0 0.0 0.0   832.0 1000.0 0.0 0.0 0.0 0.0 0.0 9 0.0
1040.0 1064.0 -0.0001 0.0 0.0 0.0 0.0   920.0 1064.0 -0.0001 0.0 0.0 0.0 0.0   1040.0 1200.0 -0.0001 0.0 0.0 0.0 0.0   920.0 1200.0 -0.0001 0.0 0.0 0.0 0.0 9 0.1
1160.0 1064.0 -0.0002 0.0 0.0 0.0 0.0   1040.0 1064.0 -0.0002 0.0 0.0 0.0 0.0   1160.0 1200.0 -0.0002 0.0 0.0 0.0 0.0   1040.0 1200.0 -0.0002 0.0 0.0 0.0 0.0 9 0.1
1280.0 1064.0 -0.0003 0.0 0.0 0.0 0.0   1160.0 1064.0 -0.0003 0.0 0.0 0.0 0.0   1280.0 1200.0 -0.0003 0.0 0.0 0.0 0.0   1160.0 1200.0 -0.0003 0.0 0.0 0.0 0.0 9 0.1
1400.0 1064.0 -0.0002 0.0 0.0 0.0 0.0   1280.0 1064.0 -0.0002 0.0 0.0 0.0 0.0   1400.0 1200.0 -0.0002 0.0 0.0 0.0 0.0   1280.0 1200.0 -0.0002 0.0 0.0 0.0 0.0 9 0.1
1420.0 996.0 0.0003 0.0 0.0 0.0 0.0   1060.0 996.0 0.0003 0.0 0.0 0.0 0.0   1420.0 1064.0 0.0003 0.0 0.0 0.0 0.0   1060.0 1064.0 0.0003 0.0 0.0 0.0 0.0 9 0.0
1980.0 1064.0 -0.0002 0.0 0.0 0.0 0.0   1400.0 1064.0 -0.0002 0.0 0.0 0.0 0.0   1980.0 1200.0 -0.0002 0.0 0.0 0.0 0.0   1400.0 1200.0 -0.0002 0.0 0.0 0.0 0.0 9 0.2
-1654.0 1254.0 0.0 0.0 0.0 0.0 0.0   -1614.0 1254.0 0.0 0.0 0.0 0.0 0.0   -1654.0 1134.0 0.0 0.0 0.0 0.0 0.0   -1614.0 1134.0 0.0 0.0 0.0 0.0 0.0 9 0.2
-1750.0 1024.0 0.0 0.0 0.0 0.0 0.0   -1670.0 1024.0 0.0 0.0 0.0 0.0 0.0   -1750.0 904.0 0.0 0.0 0.0 0.0 0.0   -1670.0 904.0 0.0 0.0 0.0 0.0 0.0 9 0.2
-1772.0 914.0 0.0 0.0 0.0 0.0 0.0   -1732.0 914.0 0.0 0.0 0.0 0.0 0.0   -1772.0 834.0 0.0 0.0 0.0 0.0 0.0   -1732.0 834.0 0.0 0.0 0.0 0.0 0.0 9 0.2
-1790.0 1024.0 0.0 0.0 0.0 0.0 0.0   -1750.0 1024.0 0.0 0.0 0.0 0.0 0.0   -1790.0 904.0 0.0 0.0 0.0 0.0 0.0   -1750.0 904.0 0.0 0.0 0.0 0.0 0.0 9 0.6
-1792.0 914.0 0.0 0.0 0.0 0.0 0.0   -1772.0 914.0 0.0 0.0 0.0 0.0 0.0   -1792.0 834.0 0.0 0.0 0.0 0.0 0.0   -1772.0 834.0 0.0 0.0 0.0 0.0 0.0 9 0.6
-1790.0 1044.0 -0.0001 0.0 0.0 0.0 0.0   -1670.0 1044.0 -0.0001 0.0 0.0 0.0 0.0   -1790.0 1024.0 -0.0001 0.0 0.0 0.0 0.0   -1670.0 1024.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
-1674.0 1254.0 0.0 0.0 0.0 0.0 0.0   -1654.0 1254.0 0.0 0.0 0.0 0.0 0.0   -1674.0 1134.0 0.0 0.0 0.0 0.0 0.0   -1654.0 1134.0 0.0 0.0 0.0 0.0 0.0 9 0.6
-780.0 798.0 -0.0001 0.0 0.0 0.0 0.0   -840.0 798.0 -0.0001 0.0 0.0 0.0 0.0   -780.0 998.0 -0.0001 0.0 0.0 0.0 0.0   -840.0 998.0 -0.0001 0.0 0.0 0.0 0.0 9 0.2
-756.0 798.0 -0.0001 0.0 0.0 0.0 0.0   -776.0 798.0 -0.0001 0.0 0.0 0.0 0.0   -756.0 998.0 -0.0001 0.0 0.0 0.0 0.0   -776.0 998.0 -0.0001 0.0 0.0 0.0 0.0 9 0.6
920.0 1064.0 -0.0001 0.0 0.0 0.0 0.0   800.0 1064.0 -0.0001 0.0 0.0 0.0 0.0   920.0 1200.0 -0.0001 0.0 0.0 0.0 0.0   800.0 1200.0 -0.0001 0.0 0.0 0.0 0.0 9 0.1
780.0 1172.0 -0.0001 0.0 0.0 0.0 0.0   800.0 1172.0 -0.0001 0.0 0.0 0.0 0.0   780.0 1144.0 -0.0001 0.0 0.0 0.0 0.0   800.0 1144.0 -0.0001 0.0 0.0 0.0 0.0 9 0.1
780.0 1200.0 0.0 0.0 0.0 0.0 0.0   800.0 1200.0 0.0 0.0 0.0 0.0 0.0   780.0 1172.0 0.0 0.0 0.0 0.0 0.0   800.0 1172.0 0.0 0.0 0.0 0.0 0.0 9 0.1
760.0 1172.0 -0.0002 0.0 0.0 0.0 0.0   780.0 1172.0 -0.0002 0.0 0.0 0.0 0.0   760.0 1144.0 -0.0002 0.0 0.0 0.0 0.0   780.0 1144.0 -0.0002 0.0 0.0 0.0 0.0 9 0.1
1600.0 1600.0 0.0 0.0 0.0 0.0 0.0   1500.0 1600.0 0.0 0.0 0.0 0.0 0.0   1600.0 2300.0 0.0 0.0 0.0 0.0 0.0   1500.0 2300.0 0.0 0.0 0.0 0.0 0.0 9 0.1
328.0 -86.0 0.0 0.0 0.0 0.0 0.0   392.0 -86.0 0.0 0.0 0.0 0.0 0.0   328.0 -154.0 0.0 0.0 0.0 0.0 0.0   392.0 -154.0 0.0 0.0 0.0 0.0 0.0 13 0.5
282.0 464.0 0.0 0.0 0.0 0.0 0.0   350.0 464.0 0.0 0.0 0.0 0.0 0.0   282.0 352.0 0.0 0.0 0.0 0.0 0.0   350.0 352.0 0.0 0.0 0.0 0.0 0.0 9 0.5
234.0 142.0 0.0 0.0 0.0 0.0 0.0   254.0 142.0 0.0 0.0 0.0 0.0 0.0   234.0 130.0 0.0 0.0 0.0 0.0 0.0   254.0 130.0 0.0 0.0 0.0 0.0 0.0 13 0.5
570.0 310.0 0.0 0.0 0.0 0.0 0.0   790.0 310.0 0.0 0.0 0.0 0.0 0.0   570.0 210.0 0.0 0.0 0.0 0.0 0.0   790.0 210.0 0.0 0.0 0.0 0.0 0.0 5 0.0
1142.0 -642.0 12.2 0.0 0.0 0.0 0.0   1138.0 -642.0 12.2 0.0 0.0 0.0 0.0   1142.0 -634.0 12.2 0.0 0.0 0.0 0.0   1138.0 -634.0 12.2 0.0 0.0 0.0 0.0 13 0.0
1136.0 -642.0 12.2 0.0 0.0 0.0 0.0   1132.0 -642.0 12.2 0.0 0.0 0.0 0.0   1136.0 -634.0 12.2 0.0 0.0 0.0 0.0   1132.0 -634.0 12.2 0.0 0.0 0.0 0.0 13 0.0
1120.0 -662.0 12.2 0.0 0.0 0.0 0.0   1112.0 -662.0 12.2 0.0 0.0 0.0 0.0   1120.0 -654.0 12.2 0.0 0.0 0.0 0.0   1112.0 -654.0 12.2 0.0 0.0 0.0 0.0 13 0.0
1124.0 -660.0 12.2 0.0 0.0 0.0 0.0   1120.0 -660.0 12.2 0.0 0.0 0.0 0.0   1124.0 -656.0 12.2 0.0 0.0 0.0 0.0   1120.0 -656.0 12.2 0.0 0.0 0.0 0.0 13 0.0
1128.0 -662.0 12.2 0.0 0.0 0.0 0.0   1124.0 -662.0 12.2 0.0 0.0 0.0 0.0   1128.0 -654.0 12.2 0.0 0.0 0.0 0.0   1124.0 -654.0 12.2 0.0 0.0 0.0 0.0 13 0.0
1136.0 -662.0 12.2 0.0 0.0 0.0 0.0   1128.0 -662.0 12.2 0.0 0.0 0.0 0.0   1136.0 -654.0 12.2 0.0 0.0 0.0 0.0   1128.0 -654.0 12.2 0.0 0.0 0.0 0.0 13 0.0
1134.0 -654.0 12.2 0.0 0.0 0.0 0.0   1126.0 -654.0 12.2 0.0 0.0 0.0 0.0   1134.0 -642.0 12.2 0.0 0.0 0.0 0.0   1126.0 -642.0 12.2 0.0 0.0 0.0 0.0 13 0.0
-600.0 1602.0 0.0003 0.0 0.0 1.0 1.0   -848.0 1602.0 0.0003 0.0 0.0 1.0 1.0   -600.0 2000.0 0.0003 0.0 0.0 1.0 0.60363   -848.0 2000.0 0.0003 0.0 0.0 1.0 0.68239 5 1.0
-732.0 1346.0 0.0002 0.0 0.0 0.0 0.0   -604.0 1346.0 0.0002 0.0 0.0 0.0 0.0   -732.0 1286.0 0.0002 0.0 0.0 0.0 0.0   -604.0 1286.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-732.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -600.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -732.0 1346.0 0.0002 0.0 0.0 0.0 0.0   -600.0 1346.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-740.0 1444.0 0.0002 0.0 0.0 0.0 0.0   -732.0 1444.0 0.0002 0.0 0.0 0.0 0.0   -740.0 1340.0 0.0002 0.0 0.0 0.0 0.0   -732.0 1340.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-752.0 1418.0 0.0002 0.0 0.0 0.0 0.0   -748.0 1418.0 0.0002 0.0 0.0 0.0 0.0   -752.0 1382.0 0.0002 0.0 0.0 0.0 0.0   -748.0 1382.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-752.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -732.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -752.0 1542.0 0.0002 0.0 0.0 0.0 0.0   -732.0 1542.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-748.0 1430.0 0.0002 0.0 0.0 0.0 0.0   -740.0 1430.0 0.0002 0.0 0.0 0.0 0.0   -748.0 1362.0 0.0002 0.0 0.0 0.0 0.0   -740.0 1362.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-772.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -752.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -772.0 1562.0 0.0002 0.0 0.0 0.0 0.0   -752.0 1562.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-784.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -772.0 1602.0 0.0002 0.0 0.0 0.0 0.0   -784.0 1578.0 0.0002 0.0 0.0 0.0 0.0   -772.0 1578.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
400.0 620.0 -0.0001 0.0 0.0 0.0 0.0   740.0 620.0 -0.0001 0.0 0.0 0.0 0.0   400.0 376.0 -0.0001 0.0 0.0 0.0 0.0   740.0 376.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
400.0 376.0 0.0003 0.0 0.0 0.0 0.0   224.0 376.0 0.0003 0.0 0.0 0.0 0.0   400.0 408.0 0.0003 0.0 0.0 0.0 0.0   224.0 408.0 0.0003 0.0 0.0 0.0 0.0 5 0.0
400.0 456.0 0.0 0.0 0.0 0.0 0.0   180.0 456.0 0.0 0.0 0.0 0.0 0.0   400.0 496.0 0.0 0.0 0.0 0.0 0.0   180.0 496.0 0.0 0.0 0.0 0.0 0.0 5 0.0
400.0 408.0 0.0001 0.0 0.0 0.0 0.0   196.0 408.0 0.0001 0.0 0.0 0.0 0.0   400.0 456.0 0.0001 0.0 0.0 0.0 0.0   196.0 456.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
2400.0 -1600.0 0.0001 0.0 0.0 1.0 0.44364   800.0 -1600.0 0.0001 0.0 0.0 1.0 0.63043   2400.0 -800.0 0.0001 0.0 0.0 1.0 0.95652   800.0 -800.0 0.0001 0.0 0.0 1.0 0.26087 5 1.0
1400.0 -690.0 0.0001 0.0 0.0 1.0 0.73913   1300.0 -690.0 0.0001 0.0 0.0 1.0 0.69565   1400.0 -570.0 0.0001 0.0 0.0 1.0 1.0   1300.0 -570.0 0.0001 0.0 0.0 1.0 0.84783 5 1.0
1400.0 -800.0 0.0 0.0 0.0 0.0 0.0   1200.0 -800.0 0.0 0.0 0.0 0.0 0.0   1400.0 -690.0 0.0 0.0 0.0 0.0 0.0   1200.0 -690.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-1720.0 872.0 0.0 0.0 0.0 0.0 0.0   -1860.0 872.0 0.0 0.0 0.0 0.0 0.0   -1720.0 948.0 0.0 0.0 0.0 0.0 0.0   -1860.0 948.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-1744.0 800.0 0.0 0.0 0.0 0.0 0.0   -1860.0 800.0 0.0 0.0 0.0 0.0 0.0   -1744.0 872.0 0.0 0.0 0.0 0.0 0.0   -1860.0 872.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-1788.0 740.0 0.0 0.0 0.0 0.0 0.0   -1800.0 740.0 0.0 0.0 0.0 0.0 0.0   -1788.0 760.0 0.0 0.0 0.0 0.0 0.0   -1800.0 760.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-1824.0 536.0 0.0 0.0 0.0 0.0 0.0   -1856.0 536.0 0.0 0.0 0.0 0.0 0.0   -1824.0 580.0 0.0 0.0 0.0 0.0 0.0   -1856.0 580.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-1884.0 404.0 0.0 0.0 0.0 0.0 0.0   -1936.0 404.0 0.0 0.0 0.0 0.0 0.0   -1884.0 480.0 0.0 0.0 0.0 0.0 0.0   -1936.0 480.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-1984.0 288.0 0.0 0.0 0.0 0.0 0.0   -2052.0 288.0 0.0 0.0 0.0 0.0 0.0   -1984.0 360.0 0.0 0.0 0.0 0.0 0.0   -2052.0 360.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-2220.0 196.0 0.0 0.0 0.0 0.0 0.0   -2400.0 196.0 0.0 0.0 0.0 0.0 0.0   -2220.0 228.0 0.0 0.0 0.0 0.0 0.0   -2400.0 228.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-776.0 1042.0 0.0005 0.0 0.0 0.0 0.0   -792.0 1042.0 0.0005 0.0 0.0 0.0 0.0   -776.0 1070.0 0.0005 0.0 0.0 0.0 0.0   -792.0 1070.0 0.0005 0.0 0.0 0.0 0.0 5 0.0
1600.0 200.0 -9.91821e-005 0.0 0.0 0.0 0.0   1800.0 200.0 -9.91821e-005 0.0 0.0 0.0 0.0   1600.0 0.0 -9.91821e-005 0.0 0.0 0.0 0.0   1800.0 0.0 -9.91821e-005 0.0 0.0 0.0 0.0 8 0.0
2508.0 756.0 0.0001 0.0 0.0 0.0 0.0   2800.0 756.0 0.0001 0.0 0.0 0.0 0.0   2508.0 712.0 0.0001 0.0 0.0 0.0 0.0   2800.0 712.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
2556.0 712.0 0.0003 0.0 0.0 0.0 0.0   2800.0 712.0 0.0003 0.0 0.0 0.0 0.0   2556.0 668.0 0.0003 0.0 0.0 0.0 0.0   2800.0 668.0 0.0003 0.0 0.0 0.0 0.0 5 0.0
2316.0 916.0 -0.0001 0.0 0.0 0.0 0.0   2266.0 916.0 -0.0001 0.0 0.0 0.0 0.0   2316.0 1000.0 -0.0001 0.0 0.0 0.0 0.0   2266.0 1000.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
2400.0 832.0 0.0 0.0 0.0 0.0 0.0   2356.0 832.0 0.0 0.0 0.0 0.0 0.0   2400.0 864.0 0.0 0.0 0.0 0.0 0.0   2356.0 864.0 0.0 0.0 0.0 0.0 0.0 5 0.0
2624.0 668.0 0.0004 0.0 0.0 0.0 0.0   2800.0 668.0 0.0004 0.0 0.0 0.0 0.0   2624.0 596.0 0.0004 0.0 0.0 0.0 0.0   2800.0 596.0 0.0004 0.0 0.0 0.0 0.0 5 0.0
2676.0 596.0 0.0005 0.0 0.0 0.0 0.0   2800.0 596.0 0.0005 0.0 0.0 0.0 0.0   2676.0 544.0 0.0005 0.0 0.0 0.0 0.0   2800.0 544.0 0.0005 0.0 0.0 0.0 0.0 5 0.0
2736.0 544.0 0.0005 0.0 0.0 0.0 0.0   2800.0 544.0 0.0005 0.0 0.0 0.0 0.0   2736.0 492.0 0.0005 0.0 0.0 0.0 0.0   2800.0 492.0 0.0005 0.0 0.0 0.0 0.0 5 0.0
2772.0 372.0 0.0001 0.0 0.0 0.0 0.0   2800.0 372.0 0.0001 0.0 0.0 0.0 0.0   2772.0 308.0 0.0001 0.0 0.0 0.0 0.0   2800.0 308.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
2652.0 232.0 -0.0002 0.0 0.0 0.0 0.0   2712.0 232.0 -0.0002 0.0 0.0 0.0 0.0   2652.0 -6.10352e-005 -0.0002 0.0 0.0 0.0 0.0   2712.0 -6.10352e-005 -0.0002 0.0 0.0 0.0 0.0 5 0.0
2604.0 184.0 -0.0001 0.0 0.0 0.0 0.0   2652.0 184.0 -0.0001 0.0 0.0 0.0 0.0   2604.0 -6.10352e-005 -0.0001 0.0 0.0 0.0 0.0   2652.0 -6.10352e-005 -0.0001 0.0 0.0 0.0 0.0 5 0.0
2556.0 136.0 -0.0003 0.0 0.0 0.0 0.0   2604.0 136.0 -0.0003 0.0 0.0 0.0 0.0   2556.0 -6.10352e-005 -0.0003 0.0 0.0 0.0 0.0   2604.0 -6.10352e-005 -0.0003 0.0 0.0 0.0 0.0 5 0.0
2508.0 79.9999 -0.0003 0.0 0.0 0.0 0.0   2556.0 79.9999 -0.0003 0.0 0.0 0.0 0.0   2508.0 -6.10352e-005 -0.0003 0.0 0.0 0.0 0.0   2556.0 -6.10352e-005 -0.0003 0.0 0.0 0.0 0.0 5 0.0
2460.0 27.9999 -0.000400007 0.0 0.0 0.0 0.0   2508.0 27.9999 -0.000400007 0.0 0.0 0.0 0.0   2460.0 -6.10352e-005 -0.000400007 0.0 0.0 0.0 0.0   2508.0 -6.10352e-005 -0.000400007 0.0 0.0 0.0 0.0 5 0.0
2800.0 -800.0 -0.0001 0.0 0.0 0.0 0.0   2332.0 -800.0 -0.0001 0.0 0.0 0.0 0.0   2800.0 -140.0 -0.0001 0.0 0.0 0.0 0.0   2332.0 -140.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
2800.0 -140.0 -0.0001 0.0 0.0 0.0 0.0   2448.0 -140.0 -0.0001 0.0 0.0 0.0 0.0   2800.0 -6.10352e-005 -0.0001 0.0 0.0 0.0 0.0   2448.0 -3.05176e-005 -0.0001 0.0 0.0 0.0 0.0 5 0.0
2448.0 -140.0 -0.0002 0.0 0.0 0.0 0.0   2412.0 -140.0 -0.0002 0.0 0.0 0.0 0.0   2448.0 -28.0 -0.0002 0.0 0.0 0.0 0.0   2412.0 -28.0 -0.0002 0.0 0.0 0.0 0.0 5 0.0
2412.0 -140.0 -0.0003 0.0 0.0 0.0 0.0   2376.0 -140.0 -0.0003 0.0 0.0 0.0 0.0   2412.0 -68.0 -0.0003 0.0 0.0 0.0 0.0   2376.0 -68.0 -0.0003 0.0 0.0 0.0 0.0 5 0.0
2376.0 -140.0 -0.0004 0.0 0.0 0.0 0.0   2340.0 -140.0 -0.0004 0.0 0.0 0.0 0.0   2376.0 -104.0 -0.0004 0.0 0.0 0.0 0.0   2340.0 -104.0 -0.0004 0.0 0.0 0.0 0.0 5 0.0
2332.0 -800.0 -0.0001 0.0 0.0 0.0 0.0   2290.0 -800.0 -0.0001 0.0 0.0 0.0 0.0   2332.0 -132.0 -0.0001 0.0 0.0 0.0 0.0   2290.0 -132.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
2266.0 916.0 0.0 0.0 0.0 0.0 0.0   2216.0 916.0 0.0 0.0 0.0 0.0 0.0   2266.0 1000.0 0.0 0.0 0.0 0.0 0.0   2216.0 1000.0 0.0 0.0 0.0 0.0 0.0 5 0.0
2216.0 890.0 0.0 0.0 0.0 0.0 0.0   1986.0 890.0 0.0 0.0 0.0 0.0 0.0   2216.0 1000.0 0.0 0.0 0.0 0.0 0.0   1986.0 1000.0 0.0 0.0 0.0 0.0 0.0 5 0.0
2316.0 892.0 0.0 0.0 0.0 0.0 0.0   2290.0 892.0 0.0 0.0 0.0 0.0 0.0   2316.0 916.0 0.0 0.0 0.0 0.0 0.0   2290.0 916.0 0.0 0.0 0.0 0.0 0.0 5 0.0
